Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
4139,FBXO11,0.571428571,0.0,0.0,0.0,0.0,0.0,0.0,-0.197444645,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138081
4140,SIX3,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.012338882,-0.239753503,0,-0.242244029,1.0,4,ENSG00000138083
4141,DTNB,0.0,0.0,0.611111111,0.0,0.0,0.0,0.0,0.271838526,-0.239753503,0,-0.242244029,1.0,26,ENSG00000138101
4142,ACTR1A,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,-0.013194223,-0.239753503,0,-0.242244029,1.0,41,ENSG00000138107
4143,CYP2C9,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.009120324,-0.239753503,0,1.115168582,1.0,6,ENSG00000138109
4144,CYP2C8,0.0,0.108108108,0.243243243,0.0,0.027027027,0.0,0.0,0.040057406,-0.239753503,0,1.115168582,1.0,5,ENSG00000138115
4145,MYOF,0.0,0.0,0.615384615,0.153846154,0.0,0.0,0.0,-1.388199556,-0.239753503,0,1.115168582,1.0,19,ENSG00000138119
4146,STAMBPL1,0.0,0.0,0.916666667,0.0,0.0,0.0,0.083333333,0.168028351,-0.239753503,0,0.436462277,1.0,14,ENSG00000138134
4147,ATAD1,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,-0.390255386,-0.239753503,0,-0.242244029,0.0,7,ENSG00000138138
4148,BTBD16,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.016873052,-0.239753503,0,-0.242244029,0.5,0,ENSG00000138152
4149,KIF11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.432264127,-0.239753503,0,1.115168582,1.0,41,ENSG00000138160
4150,TACC2,0.353448276,0.0,0.353448276,0.0,0.0,0.0,0.0,-0.094173856,-0.239753503,0,1.793874888,0.5,10,ENSG00000138162
4151,CALHM2,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,-0.476047763,-0.239753503,0,-0.242244029,1.0,0,ENSG00000138172
4152,ENTPD1,0.260869565,0.0,0.260869565,0.0,0.0,0.0,0.0,-0.244843496,-0.239753503,0,-0.242244029,0.5,3,ENSG00000138185
4153,EXOC6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.255296453,-0.239753503,0,-0.242244029,1.0,13,ENSG00000138190
4154,DNAJC13,0.0,0.0,0.230769231,0.0,0.0,0.0,0.0,-0.333238508,-0.239753503,0,0.436462277,1.0,24,ENSG00000138246
4155,GPR87,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-1.463768887,-0.239753503,0,1.115168582,1.0,0,ENSG00000138271
4156,ANXA7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.10686914,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138279
4157,ZNF365,0.115384615,0.0,0.384615385,0.0,0.0,0.0,0.0,-0.130800387,-0.239753503,0,1.115168582,0.769230769,3,ENSG00000138311
4158,OIT3,0.083333333,0.0,0.166666667,0.0,0.0,0.0,0.0,0.014027854,-0.239753503,0,-0.242244029,0.666666667,14,ENSG00000138315
4159,ADAMTS14,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.032835633,-0.239753503,0,-0.242244029,0.5,8,ENSG00000138316
4160,TET1,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.016403462,-0.239753503,0,0.436462277,0.5,3,ENSG00000138336
4161,DNA2,0.235294118,0.0,0.352941176,0.0,0.0,0.0,0.0,0.229194705,-0.239753503,0,-0.242244029,0.6,12,ENSG00000138346
4162,MYPN,0.846153846,0.0,0.0,0.0,0.0,0.0,0.0,-0.084869474,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138347
4163,ATIC,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.163124328,-0.239753503,0,1.793874888,0.857142857,9,ENSG00000138363
4164,SMARCAL1,0.16,0.0,0.32,0.0,0.0,0.0,0.0,0.126551041,-0.239753503,0,0.436462277,0.666666667,9,ENSG00000138375
4165,BARD1,0.05,0.0,0.225,0.0,0.0,0.0,0.0,-0.138770397,-0.239753503,0,1.115168582,0.818181818,68,ENSG00000138376
4166,STAT4,0.0,0.071428571,0.428571429,0.0,0.0,0.0,0.0,0.024258385,-0.239753503,0,2.472581193,1.0,1,ENSG00000138378
4167,MSTN,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,-0.017210133,2.539960328,0,-0.242244029,0.0,9,ENSG00000138379
4168,CARF,0.0,0.0,0.0,0.625,0.0,0.0,0.0,-0.199749572,-0.239753503,0,-0.242244029,0.0,0,ENSG00000138380
4169,ASNSD1,0.111111111,0.0,0.111111111,0.0,0.0,0.055555556,0.0,0.015538115,-0.239753503,0,0.436462277,0.5,2,ENSG00000138381
4170,SSB,0.0,0.0,0.0,0.054054054,0.0,0.108108108,0.0,0.050335834,-0.239753503,0,-0.242244029,0.0,34,ENSG00000138385
4171,PPIG,0.285714286,0.0,0.214285714,0.0,0.0,0.0,0.0,-0.216579461,-0.239753503,0,-0.242244029,0.428571429,13,ENSG00000138398
4172,FASTKD1,0.266666667,0.0,0.333333333,0.0,0.133333333,0.0,0.0,0.065979232,-0.239753503,0,0.436462277,0.555555556,10,ENSG00000138399
4173,HECW2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.027854391,-0.239753503,0,-0.242244029,1.0,63,ENSG00000138411
4174,IDH1,0.0,0.0,0.527777778,0.0,0.0,0.0,0.0,0.062934114,-0.239753503,0,2.472581193,1.0,5,ENSG00000138413
4175,OLA1,0.0,0.0,0.538461538,0.0,0.153846154,0.0,0.0,0.327172195,-0.239753503,0,-0.242244029,1.0,18,ENSG00000138430
4176,CIR1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.130515634,-0.239753503,0,-0.242244029,1.0,12,ENSG00000138433
4177,CHRNA1,0.0,0.0,0.714285714,0.0,0.0,0.0,0.0,-0.004937644,-0.239753503,0,-0.242244029,1.0,10,ENSG00000138435
4178,FAM117B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.752969994,-0.239753503,0,-0.242244029,1.0,8,ENSG00000138439
4179,WDR12,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.228781072,-0.239753503,0,-0.242244029,0.0,13,ENSG00000138442
4180,ITGAV,0.0,0.0,0.0,0.75,0.0,0.0,0.0,-0.088274346,2.539960328,0,-0.242244029,0.0,33,ENSG00000138448
4181,SLC40A1,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.903895081,-0.239753503,0,-0.242244029,1.0,2,ENSG00000138449
4182,SENP7,0.0,0.0,0.909090909,0.0,0.0,0.0,0.0,-0.077783481,-0.239753503,0,0.436462277,1.0,6,ENSG00000138468
4183,PARP9,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.417825139,-0.239753503,0,-0.242244029,1.0,6,ENSG00000138496
4184,MNS1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.037448949,-0.239753503,0,-0.242244029,0.0,11,ENSG00000138587
4185,USP8,0.0,0.0,0.352941176,0.0,0.0,0.0,0.0,-0.150786037,-0.239753503,0,0.436462277,1.0,19,ENSG00000138592
4186,SECISBP2L,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.084624966,-0.239753503,0,0.436462277,1.0,5,ENSG00000138593
4187,TMOD3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.147603066,-0.239753503,0,-0.242244029,1.0,32,ENSG00000138594
4188,SPPL2A,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,-0.18988967,-0.239753503,0,-0.242244029,1.0,3,ENSG00000138600
4189,GLCE,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.513413195,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138604
4190,APH1B,0.0,0.0,0.714285714,0.0,0.0,0.0,0.0,0.020012116,-0.239753503,0,-0.242244029,1.0,8,ENSG00000138613
4191,CILP,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.187386137,-0.239753503,0,0.436462277,0.666666667,0,ENSG00000138615
4192,HCN4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.134947965,-0.239753503,0,1.793874888,1.0,3,ENSG00000138622
4193,SEMA7A,0.3,0.0,0.3,0.0,0.0,0.0,0.0,-0.255856621,-0.239753503,0,0.436462277,0.5,4,ENSG00000138623
4194,ARHGAP24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.398472122,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138639
4195,FAM13A,0.419354839,0.0,0.193548387,0.0,0.0,0.0,0.0,-0.071448985,-0.239753503,0,-0.242244029,0.315789474,29,ENSG00000138640
4196,HERC3,0.214285714,0.285714286,0.0,0.0,0.0,0.0,0.0,0.018944062,-0.239753503,0,-0.242244029,0.0,5,ENSG00000138641
4197,HERC6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.254827861,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138642
4198,PCDH10,0.0,0.0,0.409090909,0.0,0.045454545,0.0,0.0,-0.853155926,-0.239753503,0,3.151287499,1.0,10,ENSG00000138650
4199,NDST4,0.045454545,0.0,0.409090909,0.0,0.0,0.0,0.0,-0.014525573,-0.239753503,0,2.472581193,0.9,2,ENSG00000138653
4200,AP1AR,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.166045074,-0.239753503,0,-0.242244029,1.0,3,ENSG00000138660
4201,HNRNPD,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.234149892,-0.239753503,0,-0.242244029,0.0,85,ENSG00000138668
4202,PRKG2,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,-0.675315019,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138669
4203,IL21,0.0,0.0,0.5,0.333333333,0.0,0.0,0.0,0.005173269,2.539960328,0,1.115168582,1.0,1,ENSG00000138684
4204,BBS7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-0.113340116,-0.239753503,0,-0.242244029,1.0,19,ENSG00000138686
4205,KIAA1109,0.111111111,0.0,0.444444444,0.185185185,0.0,0.0,0.0,-0.183125093,-0.239753503,0,1.115168582,0.8,7,ENSG00000138688
4206,BMPR1B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.636332318,2.539960328,0,-0.242244029,1.0,5,ENSG00000138696
4207,RAP1GDS1,0.0,0.0,0.857142857,0.0,0.0,0.0,0.0,-0.165673041,-0.239753503,0,-0.242244029,1.0,15,ENSG00000138698
4208,LARP1B,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.263231566,-0.239753503,0,-0.242244029,0.0,14,ENSG00000138709
4209,MMRN1,0.166666667,0.0,0.75,0.0,0.0,0.0,0.0,-0.486455315,-0.239753503,0,1.115168582,0.818181818,3,ENSG00000138722
4210,PDE5A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.050903744,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138735
4211,PRDM5,0.0,0.0,0.583333333,0.0,0.0,0.0,0.0,-0.396333634,-0.239753503,0,0.436462277,1.0,11,ENSG00000138738
4212,TRPC3,0.0,0.0,0.846153846,0.0,0.0,0.0,0.0,-0.120352829,-0.239753503,0,0.436462277,1.0,9,ENSG00000138741
4213,NAAA,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.694731536,-0.239753503,0,-0.242244029,1.0,46,ENSG00000138744
4214,NUP54,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,-0.087151799,-0.239753503,0,-0.242244029,1.0,27,ENSG00000138750
4215,BMP2K,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,-0.028100125,2.539960328,0,0.436462277,1.0,18,ENSG00000138756
4216,G3BP2,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.12769218,-0.239753503,0,0.436462277,1.0,31,ENSG00000138757
4217,FRAS1,0.304347826,0.0,0.304347826,0.0,0.0,0.0,0.0,0.113823925,-0.239753503,0,1.793874888,0.5,12,ENSG00000138759
4218,SCARB2,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.304125677,-0.239753503,0,0.436462277,1.0,41,ENSG00000138760
4219,CCNG2,0.0,0.0,0.714285714,0.0,0.0,0.0,0.0,0.578006164,2.539960328,0,-0.242244029,1.0,4,ENSG00000138764
4220,CNOT6L,0.3,0.0,0.2,0.0,0.0,0.0,0.0,-0.07657571,-0.239753503,0,-0.242244029,0.4,0,ENSG00000138767
4221,CDKL2,0.0,0.0,0.615384615,0.0,0.0,0.0,0.0,-0.214248065,-0.239753503,0,1.793874888,1.0,3,ENSG00000138769
4222,SHROOM3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.268365596,-0.239753503,0,-0.242244029,1.0,13,ENSG00000138771
4223,CENPE,0.45,0.0,0.15,0.0,0.0,0.0,0.0,0.206783631,-0.239753503,0,-0.242244029,0.25,33,ENSG00000138778
4224,ENPEP,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.013040857,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138792
4225,LEF1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.423880033,-0.239753503,1,-0.242244029,1.0,16,ENSG00000138795
4226,HADH,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.032928052,-0.239753503,0,0.436462277,1.0,12,ENSG00000138796
4227,EGF,0.12,0.0,0.36,0.0,0.0,0.0,0.0,0.392076986,5.319674158,1,1.115168582,0.75,19,ENSG00000138798
4228,SEC24B,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.114670283,-0.239753503,0,0.436462277,0.666666667,23,ENSG00000138802
4229,C4orf17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000301821,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138813
4230,PPP3CA,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.798538773,2.539960328,0,0.436462277,1.0,16,ENSG00000138814
4231,SLC39A8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.289783151,-0.239753503,0,-0.920950334,0.0,0,ENSG00000138821
4232,MTTP,0.115384615,0.0,0.346153846,0.0,0.0,0.0,0.0,-0.082858288,-0.239753503,0,0.436462277,0.75,16,ENSG00000138823
4233,FBN2,0.153846154,0.0,0.615384615,0.0,0.0,0.0,0.0,-0.161059745,-0.239753503,0,0.436462277,0.8,24,ENSG00000138829
4234,MAPK8IP3,0.0,0.076923077,0.076923077,0.076923077,0.0,0.0,0.0,0.339758077,2.539960328,0,1.115168582,1.0,11,ENSG00000138834
4235,RGS3,0.027027027,0.0,0.22972973,0.0,0.0,0.0,0.0,0.073097814,-0.239753503,0,0.436462277,0.894736842,7,ENSG00000138835
4236,PARVG,0.0,0.0,0.181818182,0.181818182,0.0,0.0,0.0,0.150950687,-0.239753503,0,0.436462277,1.0,4,ENSG00000138964
4237,B4GALNT3,0.0,0.0,0.555555556,0.0,0.111111111,0.0,0.0,0.070196717,-0.239753503,0,0.436462277,1.0,4,ENSG00000139044
4238,ERP27,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.320115555,-0.239753503,0,-0.242244029,1.0,9,ENSG00000139055
4239,KIF21A,0.482758621,0.0,0.172413793,0.0,0.0,0.0,0.0,0.234698114,-0.239753503,0,-0.242244029,0.263157895,22,ENSG00000139116
4240,CPNE8,0.0,0.0,0.538461538,0.0,0.0,0.0,0.076923077,-0.291582445,-0.239753503,0,0.436462277,1.0,6,ENSG00000139117
4241,YARS2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.183146951,-0.239753503,0,1.115168582,1.0,19,ENSG00000139131
4242,PIK3C2G,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.765308984,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139144
4243,PLCZ1,0.0,0.162162162,0.243243243,0.0,0.0,0.0,0.0,-0.039367206,-0.239753503,0,1.115168582,1.0,11,ENSG00000139151
4244,SLCO1C1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.003739683,-0.239753503,0,0.436462277,1.0,0,ENSG00000139155
4245,ETNK1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.065912115,-0.239753503,0,-0.242244029,1.0,0,ENSG00000139163
4246,TMEM117,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.438446117,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139173
4247,PRICKLE1,0.0,0.0,0.625,0.0,0.0,0.0,0.0,-0.381997238,-0.239753503,0,0.436462277,1.0,8,ENSG00000139174
4248,C1RL,0.454545455,0.0,0.272727273,0.0,0.0,0.0,0.0,-0.131144979,-0.239753503,0,-0.242244029,0.375,1,ENSG00000139178
4249,CLSTN3,0.0,0.0,0.222222222,0.222222222,0.111111111,0.0,0.0,0.219505271,-0.239753503,0,0.436462277,1.0,9,ENSG00000139182
4250,VAMP1,0.0,0.0,0.0,0.1,0.075,0.0,0.0,-0.070753742,-0.239753503,0,-0.242244029,0.0,3,ENSG00000139190
4251,CD27,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.163228426,2.539960328,0,-0.242244029,1.0,9,ENSG00000139193
4252,SLC38A4,0.0,0.0,0.222222222,0.0,0.0,0.0,0.0,-0.353421293,-0.239753503,0,-0.242244029,1.0,2,ENSG00000139209
4253,AMIGO2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-0.622734404,-0.239753503,0,-0.242244029,0.0,3,ENSG00000139211
4254,SCAF11,0.222222222,0.0,0.0,0.166666667,0.0,0.0,0.0,-0.097367789,-0.239753503,0,-0.242244029,0.0,19,ENSG00000139218
4255,COL2A1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.232993655,2.539960328,0,-0.242244029,1.0,31,ENSG00000139219
4256,ANP32D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.000453595,-0.239753503,0,0.436462277,1.0,0,ENSG00000139223
4257,LRIG3,0.0,0.0,0.545454545,0.0,0.0,0.0,0.0,-0.218785851,-0.239753503,0,0.436462277,1.0,10,ENSG00000139263
4258,GLIPR1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-0.325535406,-0.239753503,0,-0.242244029,1.0,11,ENSG00000139278
4259,TPH2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.001110371,-0.239753503,0,-0.242244029,1.0,0,ENSG00000139287
4260,LGR5,0.096774194,0.0,0.290322581,0.193548387,0.0,0.0,0.0,-0.191726485,-0.239753503,0,1.115168582,0.75,2,ENSG00000139292
4261,POC1B,0.0,0.0,0.4,0.0,0.5,0.0,0.0,-0.148825937,-0.239753503,0,-0.242244029,1.0,11,ENSG00000139323
4262,LUM,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.289342405,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139329
4263,KERA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.052035178,-0.239753503,0,-0.242244029,1.0,9,ENSG00000139330
4264,AMDHD1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.000717259,-0.239753503,0,1.115168582,0.75,0,ENSG00000139344
4265,GAS2L3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064043644,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139354
4266,TMEM132B,0.153846154,0.0,0.384615385,0.0,0.0,0.0,0.0,-0.06610933,-0.239753503,0,1.115168582,0.714285714,0,ENSG00000139364
4267,SLC15A4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.064254209,-0.239753503,0,-0.242244029,1.0,4,ENSG00000139370
4268,TDG,0.0,0.0,0.363636364,0.0,0.0,0.0,0.0,0.180831376,-0.239753503,0,-0.242244029,1.0,18,ENSG00000139372
4269,RITA1,0.0,0.0,0.428571429,0.0,0.0,0.0,0.0,0.468265016,-0.239753503,0,-0.242244029,1.0,4,ENSG00000139405
4270,SDSL,0.0,0.0,0.545454545,0.0,0.0,0.0,0.0,0.495828215,-0.239753503,0,0.436462277,1.0,0,ENSG00000139410
4271,GIT2,0.0,0.0,0.37037037,0.0,0.0,0.0,0.0,-0.180853063,-0.239753503,0,0.436462277,1.0,17,ENSG00000139436
4272,MTMR6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.235625777,-0.239753503,0,-0.242244029,1.0,18,ENSG00000139505
4273,SLC46A3,0.4,0.0,0.0,0.4,0.0,0.0,0.0,-0.413774108,-0.239753503,0,-0.242244029,0.0,1,ENSG00000139508
4274,SLC7A1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.519311393,-0.239753503,0,-0.242244029,1.0,15,ENSG00000139514
4275,SUOX,0.0,0.0,0.315789474,0.0,0.0,0.0,0.0,0.208353453,-0.239753503,0,-0.242244029,1.0,14,ENSG00000139531
4276,CCDC65,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.072053647,-0.239753503,0,-0.242244029,1.0,4,ENSG00000139537
4277,SLC39A5,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.050485419,-0.239753503,0,-0.242244029,1.0,6,ENSG00000139540
4278,RDH16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.202347778,-0.239753503,0,-0.242244029,0.0,0,ENSG00000139547
4279,ACVRL1,0.0,0.0,0.619047619,0.0,0.0,0.0,0.0,-0.557544422,2.539960328,0,1.115168582,1.0,3,ENSG00000139567
4280,GPR84,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.021486061,-0.239753503,0,-0.242244029,1.0,7,ENSG00000139572
4281,NABP2,0.0,0.0,0.227272727,0.0,0.0,0.0,0.0,0.26155591,-0.239753503,0,-0.242244029,1.0,13,ENSG00000139579
4282,CELA1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.00313722,-0.239753503,0,-0.242244029,0.5,7,ENSG00000139610
4283,BRCA2,0.052631579,0.0,0.105263158,0.263157895,0.0,0.0,0.0,0.00581793,-0.239753503,0,3.829993804,0.666666667,41,ENSG00000139618
4284,CERS5,0.0,0.0,0.35,0.0,0.0,0.0,0.0,-0.024197554,-0.239753503,0,-0.242244029,1.0,6,ENSG00000139624
4285,MAP3K12,0.0,0.0,0.132075472,0.0,0.0,0.0,0.0,-0.280055998,2.539960328,0,-0.242244029,1.0,3,ENSG00000139625
4286,ITGB7,0.0,0.0,0.307692308,0.0,0.0,0.0,0.0,-0.115306894,5.319674158,0,-0.242244029,1.0,8,ENSG00000139626
4287,GALNT6,0.090909091,0.0,0.0,0.181818182,0.0,0.0,0.0,-0.372370796,-0.239753503,0,-0.242244029,0.0,18,ENSG00000139629
4288,CSAD,0.0,0.0,0.357142857,0.0,0.0,0.0,0.0,0.476955411,-0.239753503,0,-0.242244029,1.0,2,ENSG00000139631
4289,ESYT1,0.0,0.0,0.153846154,0.0,0.230769231,0.0,0.0,-0.210842064,-0.239753503,0,0.436462277,1.0,15,ENSG00000139641
4290,TMBIM6,0.0,0.0,0.653846154,0.0,0.0,0.0,0.0,-0.032620261,-0.239753503,0,-0.242244029,1.0,19,ENSG00000139644
4291,ANKRD52,0.0,0.0,0.363636364,0.0,0.0,0.0,0.0,0.300461801,-0.239753503,0,1.115168582,1.0,9,ENSG00000139645
4292,ESD,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.357829781,-0.239753503,0,-0.242244029,1.0,7,ENSG00000139684
4293,RB1,0.111111111,0.0,0.111111111,0.222222222,0.0,0.0,0.0,-0.379606859,2.539960328,1,1.115168582,0.5,49,ENSG00000139687
4294,SBNO1,0.0,0.428571429,0.428571429,0.0,0.0,0.0,0.0,-0.206884912,-0.239753503,0,-0.242244029,1.0,13,ENSG00000139697
4295,DIAPH3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.137299469,-0.239753503,0,-0.242244029,1.0,15,ENSG00000139734
4296,SRRM4,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.028837094,-0.239753503,0,0.436462277,0.5,5,ENSG00000139767
4297,METTL21C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.234361603,-0.239753503,0,-0.242244029,1.0,5,ENSG00000139780
4298,ZIC5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.386025137,-0.239753503,0,-0.242244029,0.5,0,ENSG00000139800
4299,ABHD13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.217598876,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139826
4300,GRTP1,0.0,0.0,0.428571429,0.0,0.0,0.0,0.0,0.22493644,-0.239753503,0,-0.242244029,1.0,3,ENSG00000139835
4301,CUL4A,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.017587591,-0.239753503,0,-0.242244029,0.5,42,ENSG00000139842
4302,TTC6,0.263157895,0.0,0.526315789,0.0,0.0,0.0,0.0,0.783408435,-0.239753503,0,0.436462277,0.666666667,0,ENSG00000139865
4303,SSTR1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85087013,-0.239753503,0,1.115168582,1.0,45,ENSG00000139874
4304,CDH24,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.149076668,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139880
4305,REM2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.051665725,-0.239753503,0,-0.242244029,1.0,0,ENSG00000139890
4306,CBLN3,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.191448037,-0.239753503,0,-0.242244029,1.0,0,ENSG00000139899
4307,NOVA1,0.057142857,0.0,0.4,0.0,0.0,0.0,0.0,-0.192298555,-0.239753503,0,0.436462277,0.875,1,ENSG00000139910
4308,FRMD6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.300681046,-0.239753503,0,0.436462277,1.0,11,ENSG00000139926
4309,PELI2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.383378952,-0.239753503,0,0.436462277,1.0,12,ENSG00000139946
4310,RTN1,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.716300474,-0.239753503,0,-0.242244029,0.666666667,7,ENSG00000139970
4311,ADAM21,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.205203746,-0.239753503,0,-0.242244029,1.0,9,ENSG00000139985
4312,RDH12,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.311241957,-0.239753503,0,-0.242244029,1.0,7,ENSG00000139988
4313,DCAF5,0.461538462,0.0,0.307692308,0.0,0.0,0.0,0.0,-0.049867764,-0.239753503,0,-0.242244029,0.4,14,ENSG00000139990
4314,RAB15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.016239654,-0.239753503,0,-0.920950334,0.0,0,ENSG00000139998
4315,KCNH5,0.2,0.0,0.466666667,0.0,0.0,0.0,0.0,-0.080786536,-0.239753503,0,1.115168582,0.7,1,ENSG00000140015
4316,STON2,0.277777778,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.122892102,-0.239753503,0,-0.242244029,0.545454545,14,ENSG00000140022
4317,PTGR2,0.0,0.0,0.833333333,0.0,0.0,0.0,0.0,0.196417476,-0.239753503,0,-0.242244029,1.0,3,ENSG00000140043
4318,AK7,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.09460857,-0.239753503,0,-0.242244029,1.0,1,ENSG00000140057
4319,FAM181A,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.010189365,-0.239753503,0,0.436462277,1.0,2,ENSG00000140067
4320,SLC24A4,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.055226859,-0.239753503,0,-0.920950334,0.0,0,ENSG00000140090
4321,FBLN5,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,-0.374171562,-0.239753503,0,-0.242244029,1.0,45,ENSG00000140092
